Time(sec),TempRes(Ohm),Temperature(K),SampVolt(V),SampCurr(A),CoilCurr(A)
143.96,24.59,96.266,0.00010807,0.03,0.0049
145.1,24.584,96.251,0.00010551,0.03,0.005
146.83,24.584,96.251,0.0001079,0.03,0.005
147.97,24.583,96.251,0.00010574,0.03,0.0051
149.7,24.592,96.27,0.00010805,0.03,0.0051
150.86,24.583,96.251,0.00010565,0.03,0.0052
152.61,24.584,96.252,0.00010792,0.03,0.0052
153.75,24.585,96.254,0.00010547,0.03,0.0053
155.47,24.589,96.263,0.00010794,0.03,0.0053
156.64,24.588,96.263,0.00010601,0.03,0.0054
158.39,24.587,96.26,0.00010805,0.03,0.0054
159.53,24.589,96.264,0.00010573,0.03,0.0055
161.26,24.588,96.263,0.00010787,0.03,0.0055
162.42,24.589,96.263,0.00010548,0.03,0.0056
164.17,24.582,96.248,0.00010826,0.03,0.0056
165.31,24.583,96.251,0.0001053,0.03,0.0057
167.04,24.588,96.261,0.00010782,0.03,0.0057
168.2,24.588,96.262,0.00010582,0.03,0.0058
169.94,24.582,96.247,0.00010797,0.03,0.0058
171.08,24.585,96.254,0.0001054,0.03,0.0059
172.84,24.583,96.251,0.00010773,0.03,0.0059
173.98,24.583,96.251,0.00010569,0.03,0.006
175.7,24.583,96.249,0.00010837,0.03,0.006
176.87,24.589,96.264,0.00010546,0.03,0.0061
178.62,24.588,96.262,0.00010823,0.03,0.0061
179.76,24.591,96.268,0.00010538,0.03,0.0062
181.49,24.585,96.254,0.00010829,0.03,0.0062
182.64,24.593,96.272,0.00010533,0.03,0.0063
184.38,24.59,96.265,0.00010815,0.03,0.0063
185.54,24.589,96.263,0.00010532,0.03,0.0064
187.27,24.582,96.249,0.00010806,0.03,0.0064
188.43,24.593,96.273,0.00010507,0.03,0.0065
190.16,24.584,96.252,0.00010823,0.03,0.0065
191.32,24.59,96.267,0.0001052,0.03,0.0066
193.08,24.586,96.257,0.00010827,0.03,0.0066
194.24,24.583,96.249,0.00010543,0.03,0.0067
195.99,24.592,96.271,0.00010822,0.03,0.0067
197.13,24.592,96.27,0.00010553,0.03,0.0068
198.84,24.579,96.241,0.00010836,0.03,0.0068
199.99,24.586,96.258,0.00010518,0.03,0.0069
201.72,24.583,96.249,0.00010793,0.03,0.0069
202.85,24.58,96.243,0.00010488,0.03,0.007
204.58,24.582,96.248,0.00010794,0.03,0.007
205.75,24.583,96.25,0.00010534,0.03,0.0071
207.5,24.589,96.263,0.00010857,0.03,0.0071
208.63,24.582,96.247,0.00010516,0.03,0.0072
210.37,24.592,96.271,0.0001084,0.03,0.0072
211.52,24.589,96.264,0.00010477,0.03,0.0073
213.27,24.584,96.253,0.00010822,0.03,0.0073
214.41,24.584,96.253,0.00010491,0.03,0.0074
216.13,24.585,96.255,0.00010828,0.03,0.0074
217.28,24.582,96.247,0.00010479,0.03,0.0075
219.01,24.589,96.265,0.00010823,0.03,0.0075
220.17,24.589,96.265,0.00010496,0.03,0.0076
221.92,24.583,96.25,0.00010864,0.03,0.0076
223.06,24.582,96.247,0.00010474,0.03,0.0077
224.78,24.584,96.252,0.00010823,0.03,0.0077
225.94,24.583,96.25,0.000105,0.03,0.0078
227.68,24.581,96.246,0.00010867,0.03,0.0078
228.84,24.583,96.249,0.00010491,0.03,0.0079
230.59,24.59,96.265,0.0001083,0.03,0.0079
231.73,24.586,96.256,0.00010504,0.03,0.008
233.45,24.587,96.26,0.00010853,0.03,0.008
234.59,24.591,96.268,0.00010497,0.03,0.0081
236.31,24.59,96.267,0.00010846,0.03,0.0081
237.47,24.588,96.263,0.00010483,0.03,0.0082
239.24,24.591,96.27,0.00010868,0.03,0.0082
240.41,24.581,96.246,0.00010514,0.03,0.0083
242.14,24.583,96.249,0.00010861,0.03,0.0083
243.29,24.585,96.256,0.00010508,0.03,0.0084
245.04,24.584,96.253,0.00010886,0.03,0.0084
246.18,24.588,96.261,0.00010462,0.03,0.0085
247.92,24.588,96.263,0.00010876,0.03,0.0085
249.07,24.58,96.243,0.00010476,0.03,0.0086
250.82,24.59,96.266,0.00010854,0.03,0.0086
251.95,24.583,96.251,0.00010452,0.03,0.0087
253.67,24.58,96.243,0.00010857,0.03,0.0087
254.82,24.589,96.264,0.00010446,0.03,0.0088
256.57,24.582,96.248,0.0001087,0.03,0.0088
257.7,24.589,96.265,0.00010474,0.03,0.0089
259.46,24.587,96.26,0.00010848,0.03,0.0089
260.6,24.588,96.261,0.00010476,0.03,0.009
262.32,24.589,96.265,0.00010853,0.03,0.009
263.49,24.588,96.261,0.00010448,0.03,0.0091
265.23,24.591,96.269,0.00010872,0.03,0.0091
266.37,24.586,96.257,0.00010484,0.03,0.0092
268.12,24.581,96.246,0.00010892,0.03,0.0092
269.26,24.59,96.267,0.0001047,0.03,0.0093
271,24.585,96.254,0.00010901,0.03,0.0093
272.16,24.585,96.255,0.00010461,0.03,0.0094
273.9,24.582,96.247,0.00010872,0.03,0.0094
275.05,24.591,96.268,0.00010429,0.03,0.0095
276.77,24.595,96.278,0.00010867,0.03,0.0095
277.94,24.591,96.268,0.00010454,0.03,0.0096
279.66,24.585,96.255,0.00010866,0.03,0.0096
280.8,24.586,96.256,0.00010429,0.03,0.0097
282.54,24.586,96.258,0.00010883,0.03,0.0097
283.68,24.586,96.258,0.0001046,0.03,0.0098
285.44,24.586,96.258,0.000109,0.03,0.0098
286.58,24.586,96.257,0.00010442,0.03,0.0099
288.29,24.592,96.271,0.00010897,0.03,0.0099
289.43,24.586,96.258,0.00010427,0.03,0.01
291.17,24.585,96.254,0.00010915,0.03,0.01
