Time(sec),TempRes(Ohm),Temperature(K),SampVolt(V),SampCurr(A),CoilCurr(A)
136.5,24.936,97.071,7.8088e-05,0.03,0.0705
137.49,24.937,97.073,7.7473e-05,0.03,0.071
138.47,24.945,97.091,7.7483e-05,0.03,0.0715
139.41,24.946,97.095,7.7244e-05,0.03,0.072
140.4,24.952,97.108,7.6827e-05,0.03,0.0725
141.37,24.949,97.102,7.666e-05,0.03,0.073
142.32,24.942,97.085,7.6107e-05,0.03,0.0735
143.31,24.951,97.105,7.6191e-05,0.03,0.074
144.3,24.954,97.114,7.6035e-05,0.03,0.0745
145.24,24.955,97.114,7.5753e-05,0.03,0.075
146.22,24.947,97.097,7.5649e-05,0.03,0.0755
147.21,24.946,97.093,7.544e-05,0.03,0.076
148.15,24.947,97.098,7.4919e-05,0.03,0.0765
149.14,24.956,97.116,7.4711e-05,0.03,0.077
150.12,24.959,97.124,7.4409e-05,0.03,0.0775
151.06,24.958,97.122,7.4409e-05,0.03,0.078
152.04,24.96,97.127,7.4075e-05,0.03,0.0785
152.99,24.953,97.11,7.4002e-05,0.03,0.079
153.94,24.959,97.124,7.3679e-05,0.03,0.0795
154.92,24.96,97.127,7.3502e-05,0.03,0.08
155.88,24.952,97.107,7.3189e-05,0.03,0.0805
156.85,24.954,97.113,7.2929e-05,0.03,0.081
157.82,24.962,97.131,7.2407e-05,0.03,0.0815
158.78,24.963,97.134,7.2074e-05,0.03,0.082
159.76,24.959,97.125,7.2105e-05,0.03,0.0825
160.71,24.965,97.139,7.1605e-05,0.03,0.083
161.65,24.966,97.142,7.1626e-05,0.03,0.0835
162.63,24.963,97.134,7.1177e-05,0.03,0.084
163.57,24.969,97.148,7.1136e-05,0.03,0.0845
164.57,24.969,97.148,7.1021e-05,0.03,0.085
165.55,24.97,97.149,7.0667e-05,0.03,0.0855
166.49,24.972,97.154,7.049e-05,0.03,0.086
167.45,24.966,97.14,7.05e-05,0.03,0.0865
168.42,24.975,97.161,6.9854e-05,0.03,0.087
169.37,24.973,97.156,7.0052e-05,0.03,0.0875
170.36,24.977,97.168,6.9166e-05,0.03,0.088
171.34,24.969,97.147,6.9197e-05,0.03,0.0885
172.28,24.97,97.15,6.8832e-05,0.03,0.089
173.27,24.97,97.149,6.8759e-05,0.03,0.0895
174.25,24.972,97.154,6.8488e-05,0.03,0.09
175.19,24.972,97.154,6.804e-05,0.03,0.0905
176.18,24.976,97.165,6.7571e-05,0.03,0.091
177.16,24.98,97.173,6.7592e-05,0.03,0.0915
178.1,24.982,97.178,6.7446e-05,0.03,0.092
179.09,24.984,97.183,6.7154e-05,0.03,0.0925
180.03,24.977,97.167,6.6748e-05,0.03,0.093
180.97,24.978,97.169,6.6633e-05,0.03,0.0935
181.93,24.978,97.169,6.6154e-05,0.03,0.094
182.87,24.983,97.182,6.5997e-05,0.03,0.0945
183.86,24.982,97.178,6.5841e-05,0.03,0.095
184.81,24.988,97.194,6.5507e-05,0.03,0.0955
185.78,24.98,97.175,6.5685e-05,0.03,0.096
186.74,24.985,97.187,6.5122e-05,0.03,0.0965
187.68,24.99,97.197,6.4986e-05,0.03,0.097
188.66,24.986,97.187,6.4788e-05,0.03,0.0975
189.61,24.991,97.2,6.4684e-05,0.03,0.098
190.58,24.984,97.184,6.4351e-05,0.03,0.0985
191.53,24.993,97.204,6.4163e-05,0.03,0.099
192.49,24.988,97.192,6.3611e-05,0.03,0.0995
193.47,24.985,97.186,6.3402e-05,0.03,0.1
