Time(sec),TempRes(Ohm),Temperature(K),SampVolt(V),SampCurr(A),CoilCurr(A)
49.833,25.528,98.47,0.00019576,0.08,0.0255
50.818,25.526,98.466,0.00019538,0.08,0.026
51.785,25.52,98.453,0.00019506,0.08,0.0265
52.771,25.522,98.458,0.00019506,0.08,0.027
53.746,25.52,98.451,0.0001949,0.08,0.0275
54.7,25.53,98.475,0.0001945,0.08,0.028
55.677,25.527,98.468,0.00019432,0.08,0.0285
56.629,25.518,98.447,0.00019402,0.08,0.029
57.583,25.523,98.46,0.00019363,0.08,0.0295
58.556,25.53,98.475,0.00019325,0.08,0.03
59.541,25.53,98.475,0.00019295,0.08,0.0305
60.487,25.524,98.461,0.00019289,0.08,0.031
61.461,25.532,98.481,0.00019266,0.08,0.0315
62.414,25.532,98.481,0.00019228,0.08,0.032
63.357,25.531,98.478,0.00019204,0.08,0.0325
64.306,25.529,98.473,0.0001919,0.08,0.033
65.256,25.533,98.483,0.00019161,0.08,0.0335
66.238,25.533,98.484,0.00019127,0.08,0.034
67.228,25.527,98.468,0.00019095,0.08,0.0345
68.201,25.537,98.493,0.00019104,0.08,0.035
69.148,25.531,98.478,0.00019035,0.08,0.0355
70.133,25.536,98.49,0.00019028,0.08,0.036
71.106,25.532,98.481,0.00018959,0.08,0.0365
72.067,25.531,98.479,0.00018976,0.08,0.037
73.049,25.532,98.481,0.00018948,0.08,0.0375
74.04,25.533,98.483,0.00018901,0.08,0.038
75.007,25.534,98.484,0.0001887,0.08,0.0385
75.954,25.528,98.471,0.00018858,0.08,0.039
76.915,25.527,98.469,0.00018828,0.08,0.0395
77.891,25.535,98.486,0.00018789,0.08,0.04
78.835,25.536,98.489,0.00018796,0.08,0.0405
79.813,25.529,98.474,0.00018761,0.08,0.041
80.762,25.543,98.505,0.00018726,0.08,0.0415
81.713,25.531,98.477,0.00018647,0.08,0.042
82.697,25.545,98.511,0.00018672,0.08,0.0425
83.643,25.546,98.512,0.00018659,0.08,0.043
84.59,25.538,98.494,0.00018619,0.08,0.0435
85.572,25.532,98.48,0.00018583,0.08,0.044
86.525,25.539,98.497,0.00018608,0.08,0.0445
87.474,25.545,98.511,0.00018562,0.08,0.045
88.453,25.545,98.509,0.00018513,0.08,0.0455
89.44,25.549,98.519,0.0001849,0.08,0.046
90.378,25.547,98.515,0.00018465,0.08,0.0465
91.36,25.549,98.52,0.00018429,0.08,0.047
92.308,25.54,98.5,0.00018426,0.08,0.0475
93.288,25.543,98.505,0.0001841,0.08,0.048
94.262,25.545,98.511,0.00018345,0.08,0.0485
95.213,25.55,98.522,0.00018352,0.08,0.049
96.196,25.548,98.517,0.00018276,0.08,0.0495
97.144,25.544,98.507,0.00018293,0.08,0.05
98.093,25.548,98.519,0.0001825,0.08,0.0505
99.071,25.538,98.494,0.00018214,0.08,0.051
100.02,25.552,98.526,0.00018206,0.08,0.0515
100.97,25.546,98.514,0.0001819,0.08,0.052
101.95,25.548,98.517,0.00018159,0.08,0.0525
102.9,25.553,98.53,0.00018132,0.08,0.053
103.84,25.553,98.53,0.00018106,0.08,0.0535
104.79,25.546,98.513,0.00018056,0.08,0.054
105.75,25.547,98.516,0.00018007,0.08,0.0545
106.69,25.548,98.516,0.00018005,0.08,0.055
107.63,25.545,98.511,0.00017968,0.08,0.0555
108.58,25.558,98.54,0.00017957,0.08,0.056
109.52,25.555,98.533,0.00017935,0.08,0.0565
110.47,25.547,98.515,0.00017938,0.08,0.057
111.42,25.553,98.528,0.0001785,0.08,0.0575
112.41,25.549,98.519,0.00017837,0.08,0.058
113.35,25.545,98.511,0.00017817,0.08,0.0585
114.3,25.558,98.541,0.00017786,0.08,0.059
115.23,25.556,98.535,0.00017761,0.08,0.0595
116.2,25.56,98.545,0.00017743,0.08,0.06
117.19,25.553,98.529,0.00017708,0.08,0.0605
118.15,25.56,98.545,0.00017688,0.08,0.061
119.12,25.561,98.549,0.00017666,0.08,0.0615
120.1,25.561,98.547,0.00017616,0.08,0.062
121.06,25.559,98.544,0.00017594,0.08,0.0625
122.02,25.56,98.545,0.00017535,0.08,0.063
123.01,25.555,98.533,0.00017555,0.08,0.0635
123.99,25.558,98.541,0.00017501,0.08,0.064
124.96,25.557,98.537,0.00017477,0.08,0.0645
125.93,25.564,98.554,0.00017477,0.08,0.065
126.89,25.564,98.554,0.00017412,0.08,0.0655
127.84,25.557,98.539,0.00017426,0.08,0.066
128.83,25.551,98.525,0.00017376,0.08,0.0665
129.81,25.564,98.555,0.00017337,0.08,0.067
130.76,25.559,98.543,0.00017332,0.08,0.0675
131.74,25.564,98.554,0.00017295,0.08,0.068
132.72,25.563,98.553,0.0001726,0.08,0.0685
133.67,25.555,98.535,0.00017245,0.08,0.069
134.61,25.56,98.546,0.00017207,0.08,0.0695
135.56,25.562,98.549,0.00017174,0.08,0.07
136.5,25.557,98.539,0.00017142,0.08,0.0705
137.49,25.568,98.563,0.00017083,0.08,0.071
138.48,25.561,98.548,0.00017079,0.08,0.0715
139.46,25.563,98.553,0.00017065,0.08,0.072
140.4,25.563,98.552,0.00017037,0.08,0.0725
141.39,25.561,98.547,0.00017009,0.08,0.073
142.34,25.562,98.551,0.00016951,0.08,0.0735
143.28,25.568,98.563,0.00016966,0.08,0.074
144.27,25.561,98.548,0.00016917,0.08,0.0745
145.22,25.569,98.567,0.00016922,0.08,0.075
146.16,25.567,98.563,0.00016869,0.08,0.0755
147.15,25.562,98.551,0.00016851,0.08,0.076
148.12,25.571,98.57,0.0001684,0.08,0.0765
149.07,25.561,98.547,0.00016791,0.08,0.077
150.06,25.569,98.565,0.00016752,0.08,0.0775
151.04,25.568,98.565,0.00016761,0.08,0.078
151.99,25.556,98.536,0.00016709,0.08,0.0785
152.97,25.565,98.556,0.00016669,0.08,0.079
153.91,25.568,98.564,0.00016644,0.08,0.0795
154.89,25.561,98.548,0.00016616,0.08,0.08
155.88,25.57,98.569,0.00016622,0.08,0.0805
156.83,25.565,98.558,0.0001655,0.08,0.081
157.8,25.572,98.573,0.00016534,0.08,0.0815
158.79,25.56,98.546,0.00016512,0.08,0.082
159.77,25.563,98.551,0.00016487,0.08,0.0825
160.71,25.565,98.557,0.00016454,0.08,0.083
161.67,25.564,98.555,0.00016419,0.08,0.0835
162.61,25.564,98.555,0.00016389,0.08,0.084
163.59,25.566,98.56,0.00016374,0.08,0.0845
164.53,25.564,98.556,0.00016347,0.08,0.085
165.48,25.568,98.564,0.00016317,0.08,0.0855
166.43,25.569,98.566,0.00016312,0.08,0.086
167.38,25.576,98.581,0.00016252,0.08,0.0865
168.36,25.565,98.558,0.00016193,0.08,0.087
169.3,25.574,98.579,0.0001619,0.08,0.0875
170.25,25.574,98.577,0.00016177,0.08,0.088
171.23,25.571,98.57,0.00016122,0.08,0.0885
172.18,25.561,98.548,0.00016099,0.08,0.089
173.12,25.575,98.581,0.0001605,0.08,0.0895
174.11,25.57,98.569,0.0001605,0.08,0.09
175.05,25.571,98.57,0.00016022,0.08,0.0905
176.01,25.575,98.581,0.00016013,0.08,0.091
176.99,25.574,98.578,0.00015958,0.08,0.0915
177.97,25.575,98.58,0.00015921,0.08,0.092
178.91,25.578,98.588,0.00015928,0.08,0.0925
179.86,25.57,98.568,0.00015901,0.08,0.093
180.81,25.573,98.576,0.00015867,0.08,0.0935
181.75,25.576,98.584,0.00015847,0.08,0.094
182.71,25.578,98.588,0.00015815,0.08,0.0945
183.65,25.571,98.571,0.00015774,0.08,0.095
184.64,25.571,98.571,0.00015742,0.08,0.0955
185.61,25.578,98.588,0.00015705,0.08,0.096
186.57,25.569,98.566,0.00015688,0.08,0.0965
187.5,25.565,98.556,0.00015648,0.08,0.097
188.46,25.573,98.576,0.00015628,0.08,0.0975
189.41,25.579,98.589,0.00015588,0.08,0.098
190.38,25.57,98.569,0.00015591,0.08,0.0985
191.34,25.573,98.575,0.00015526,0.08,0.099
192.28,25.574,98.577,0.00015504,0.08,0.0995
193.26,25.565,98.557,0.00015471,0.08,0.1
